GISJOIN,time
G5600450,69.01250222604722
G5600450,75.13486853707582
G5600450,73.20243107806891
G5600450,66.80214228620753
G5600450,65.58361178310588
G5600450,71.66813090909272
G5600450,76.11702326266095
G5600450,73.44028818933293
G5600450,78.91742559755221
G5600450,78.35657726414502
G5600450,74.95953743718565
G5600450,71.26070792321116
G5600450,76.1128443069756
G5600450,77.06532058725134
G5600450,76.21101717697456
G5600450,74.81103171617724
G5600450,72.17362298397347
G5600450,70.25162247009575
G5600450,77.71543108206242
G5600450,76.7523316508159
G5600450,76.21700845984742
G5600450,74.89227603562176
G5600450,78.22506955405697
G5600450,71.65678724320605
G5600450,67.47961660521105
G5600450,75.8211774919182
G5600450,37.340878079645336
G5600450,73.24156744591892
G5600450,75.95731438416988
G5600450,70.17447273014113
G5600450,76.52439890708774
G5600450,73.07710026018322
G5600450,72.29988913796842
G5600450,72.72238331707194
G5600450,74.88823095802218
G5600450,66.71454632189125
G5600450,78.853631765116
G5600450,78.93825582787395
G5600450,74.42039774497971
G5600450,76.89034695690498
G5600450,70.34710725024343
G5600450,74.46311090514064
G5600450,82.51935194991529
G5600450,74.37185548525304
G5600450,75.61381361819804
G5600450,75.34350969735533
G5600450,73.38239005813375
G5600450,71.5865588709712
G5600450,77.1483706641011
G5600450,74.47701759869233
G5600450,73.5410016067326
G5600450,75.45172912580892
G5600450,75.90614178264514
G5600450,72.35425361990929
G5600450,73.33523367671296
G5600450,79.73805509088561
G5600450,68.89525603502989
G5600450,71.69953746488318
G5600450,73.78764529898763
G5600450,71.51147398725152
G5600450,77.14669238124043
G5600450,71.58453562110662
G5600450,62.39265564875677
G5600450,72.09444770077243
G5600450,67.49123034672812
G5600450,89.31512771127746
G5600450,77.76425414625555
G5600450,71.44516845792532
G5600450,77.5263500791043
G5600450,75.18551428196952
G5600450,70.57552148867399
G5600450,71.86753503140062
G5600450,74.74809767305851
G5600450,67.34714795602486
G5600450,73.40928945178166
G5600450,73.48008472286165
G5600450,74.70585415977985
G5600450,72.03429976571351
G5600450,81.93473624670878
G5600450,65.84012506576255
G5600450,72.19083323003724
G5600450,72.93650086037815
G5600450,73.49207954201847
G5600450,73.49690256267786
G5600450,74.69281359389424
G5600450,72.01664599729702
G5600450,74.45782829588279
G5600450,72.92328642727807
G5600450,70.46909751091152
G5600450,74.24230592977256
G5600450,72.69778830232099
G5600450,71.21115562319756
G5600450,74.02954352926463
G5600450,76.7063597580418
G5600450,79.6523877447471
G5600450,73.17928845901042
G5600450,69.24951495043933
G5600450,73.75729139940813
G5600450,73.04153018258512
G5600450,72.15762824099511
G5600450,67.75996850943193
G5600450,72.70883420808241
G5600450,76.98991939006373
G5600450,76.40383730782196
G5600450,77.87316011823714
G5600450,77.73279521614313
G5600450,73.7889866642654
G5600450,71.73603501915932
G5600450,70.6668469721917
G5600450,70.3418032899499
G5600450,72.98059230297804
G5600450,72.00006134388968
G5600450,73.89062064094469
G5600450,64.76970586599782
G5600450,71.37884117010981
G5600450,75.40003693802282
G5600450,72.96615928132087
G5600450,77.06185854785144
G5600450,73.1036646203138
G5600450,72.45246745389886
G5600450,76.60695862723514
G5600450,38.47543404484168
G5600450,73.10399629501626
G5600450,71.37354214396328
G5600450,73.55512633407488
G5600450,75.19012591894716
G5600450,70.74251198675483
G5600450,72.05877531482838
G5600450,77.17519872216508
G5600450,71.60912357922643
G5600450,72.02976203616709
G5600450,71.8751734890975
G5600450,73.06872805766761
G5600450,77.01509707281366
G5600450,67.93438867293298
G5600450,69.8954852973111
G5600450,75.10404742695391
G5600450,70.31876499578357
G5600450,69.8433150597848
G5600450,76.08038243465126
G5600450,74.62678629206493
G5600450,81.8672296977602
G5600450,72.73324079671875
G5600450,72.54972328618169
G5600450,73.88454021094367
G5600450,37.7845105221495
G5600450,72.17292972793803
G5600450,77.0620692060329
G5600450,73.1864780569449
G5600450,69.52084724931046
G5600450,73.06244728202
G5600450,69.81853776611388
G5600450,78.94975092122331
G5600450,75.34788975166157
G5600450,69.53833189466968
G5600450,73.02270756429061
G5600450,73.59089918108657
G5600450,81.47679543634877
G5600450,76.90420524729416
G5600450,75.62690374907106
G5600450,73.18450805684552
G5600450,68.59385950025171
G5600450,72.94973294623196
G5600450,72.5051134917885
G5600450,71.6947953547351
G5600450,67.55711904866621
G5600450,69.09032905800268
G5600450,71.20646872418001
G5600450,74.21581438882276
G5600450,72.37883683480322
G5600450,72.21759934723377
G5600450,68.37231481587514
G5600450,73.23851341987029
G5600450,72.32804018491879
G5600450,72.63887236872688
G5600450,74.63703979505226
G5600450,68.66769644105807
G5600450,73.45286067668349
G5600450,80.42619020259008
G5600450,72.95480865007266
G5600450,75.62885281722993
G5600450,75.91272202180699
G5600450,66.11446207528934
G5600450,72.21719971112907
G5600450,72.06483893236145
G5600450,85.07973574381322
G5600450,69.52361672418192
G5600450,71.53692252002656
G5600450,70.8321789149195
G5600450,72.93711582990363
G5600450,73.48174559697509
G5600450,74.84084209008142
G5600450,74.89917252305895
G5600450,69.75999885471538
G5600450,90.04814541665837
G5600450,71.33612062130123
G5600450,82.37004748312756
G5600450,75.37032575206831
G5600450,65.47530008619651
G5600450,72.34166837576777
G5600450,36.2025683154352
G5600450,74.26187979057431
G5600450,73.78657522983849
G5600450,70.55814353516325
G5600450,74.16280818497762
G5600450,68.21089561795816
G5600450,69.0135184689425
G5600450,76.12663434026763
G5600450,76.73806277196854
G5600450,72.6926070000045
G5600450,73.14470334816724
G5600450,71.26389246806502
G5600450,77.68271622713655
G5600450,71.2660106671974
G5600450,72.30047249910422
G5600450,73.55617193039507
G5600450,74.3554523079656
G5600450,69.47357376897708
G5600450,66.74271214706823
G5600450,81.73126666620374
G5600450,69.94580155285075
G5600450,62.000544605311006
G5600450,73.93600079603493
G5600450,68.63424516282976
G5600450,74.51636901218444
G5600450,65.45141256321222
G5600450,85.56666773324832
G5600450,81.16936533618718
G5600450,80.14711354160681
G5600450,75.18121397821233
G5600450,76.40901355771348
G5600450,80.57759723998606
G5600450,72.75981321698055
G5600450,73.22922140127048
G5600450,63.166257571894675
G5600450,69.1797103448771
G5600450,58.812257861252874
G5600450,72.7708173932042
G5600450,69.08451139787212
G5600450,77.20822517294437
G5600450,70.66419282089919
G5600450,73.56303897220641
G5600450,76.04769515711814
G5600450,75.31830560415983
G5600450,73.2402332262136
G5600450,78.06596910022199
G5600450,76.02645670296624
G5600450,71.7426040628925
G5600450,80.40170157933608
G5600450,73.41993288416415
G5600450,72.53802238823846
G5600450,64.19875934906304
G5600450,79.95404788618907
G5600450,74.92362365312874
G5600450,82.41790607618168
G5600450,70.1088383179158
G5600450,70.9527398920618
G5600450,72.98425628663972
G5600450,70.85513135418296
G5600450,72.26064927084371
G5600450,89.45802285103127
G5600450,70.61874018795788
G5600450,72.85230408608913
G5600450,72.93198439572006
G5600450,76.81520923413336
G5600450,73.66390009317547
G5600450,72.73259240016341
G5600450,70.1750002540648
G5600450,75.29976632911712
G5600450,77.15100474702194
G5600450,72.53928894922137
G5600450,75.14206737978384
G5600450,70.2945571327582
G5600450,71.26147924363613
G5600450,82.80094749387354
G5600450,80.43955172086135
G5600450,76.4966821372509
G5600450,84.97145130485296
G5600450,78.52510471921414
G5600450,70.96221206709743
G5600450,80.93559787841514
G5600450,77.03948384011164
G5600450,76.41321608936414
G5600450,69.59305589925498
G5600450,73.84756398014724
G5600450,73.52644960116595
G5600450,22.307989679276943
G5600450,74.36839919397607
G5600450,77.92788713192567
G5600450,67.22484983922914
G5600450,74.03523851931095
G5600450,72.59374012425542
G5600450,66.49335105996579
G5600450,74.04871020279825
G5600450,73.839749366045
G5600450,75.83475051727146
G5600450,73.24720189813524
G5600450,72.80838856380433
G5600450,79.99432686343789
G5600450,72.86603630986065
