GISJOIN,Time
G1800030003500,9.680976705858484
G0600370132300,6.728779592784122
G3600810049302,5.6086605759337544
G2901890220444,4.436904948903248
G0600970153902,5.044879234163091
G2600490002200,4.2103934090118855
G3400170006500,9.243079697946087
G3000490000300,7.136769847013056
G3000290000402,12.348194969119504
G3701830054015,10.83785059908405
G3200030003308,6.254934255965054
G0600970154202,4.998299526050687
G5300470970900,9.229237273102626
G4801390061000,6.085692777996883
G3701730960200,8.010575579013675
G0600970152000,4.258213519118726
G2700370060811,8.324742758879438
G0600850512508,5.958004751009867
G1302150010402,7.566501616965979
G2201210020200,6.464965319028124
G0400190004109,3.454895382048562
G4100390003302,8.983250038931146
G4100350971400,11.162413259968162
G0400130815100,7.687831724062562
G3200310000102,7.190774355083704
G4802450001700,5.112796671222895
G0600010409300,6.349335914943367
G0400170940301,6.262184803839773
G3701830053609,3.7880872399546206
G4200030432400,9.416340321069583
G5300530940004,6.359164156019688
G5300110041203,6.570155757945031
G3000290000203,5.879788290010765
G0601030000500,4.425386831862852
G5300010950100,7.420042226091027
G2701370015600,5.937781322048977
G4802010341600,7.802169981179759
G1200690030102,4.895459244959056
G3000810000500,8.26639567897655
G1200090069901,4.690756433876231
G1200860003004,9.553656866773963
G1301210006900,8.524093226063997
G0600550200504,7.685133448103443
G3601010962200,5.046426345128566
G2001950955800,4.188821688992903
G3900950003700,9.884620652068406
G0600870121401,6.38882900821045
G4100510000802,6.628038406837732
G0600530011302,5.771792555926368
G3600290010600,5.236880416050553
G2100370053301,8.094334796769544
G0400130115500,9.491591307101771
G0600710000901,8.278828684939072
G4200590970700,4.381830218015239
G3600810080900,5.380340117029846
G4701410000303,3.8635974950157106
G4500410000300,4.3205685978755355
G4801130010000,8.852539263898507
G4201010036700,4.829025576123968
G3100550004400,6.31118327495642
G0600850503602,4.306573756039143
G4100130950300,6.260561987990513
G5300650950300,10.186134868999943
G2101110012104,5.7768286659847945
G4500190003400,13.551943255821243
G4100430020802,7.4745309660211205
G3200230960405,9.140085321851075
G5600450951300,3.6214380878955126
G2800590041900,4.341128293890506
G0400130108902,12.060184016823769
G4801210020800,6.747545449063182
G0800310001600,25.244346926920116
G0400130050607,11.442556422902271
G2701410031500,8.9030855121091
G1801670000900,5.653598529053852
G5300710920600,7.956492776982486
G0601010050202,13.76407006313093
G1801270050407,10.736504384083673
G2700350950800,9.517432988155633
G5300770940005,7.168230780167505
G1201030022402,10.938330505043268
G0600190005100,7.209954774938524
G4600290954502,6.28127472801134
G5300770001501,8.345114631112665
G1600410970200,5.1739872000180185
G4200950017800,9.975445172050968
G3901530508301,6.167245501186699
G1300510011600,11.479322589933872
G3601030158606,5.305179987102747
G1700430846504,5.24031069711782
G1200710001000,8.910599982133135
G5300090940000,9.02463973290287
G0600190007801,6.778237674152479
G3200310003202,5.526633484987542
G0400130110100,8.661462075076997
G1701970884004,4.845373978139833
G3200070950800,9.13322114595212
G4601270020200,6.721861984115094
G0600190006405,4.634186153067276
G2001730006300,7.709569894010201
G4100370960200,7.457507546059787
G1200590960400,6.384226826950908
G0600750060700,9.36832071421668
G2800110950701,5.938764085061848
G3600590407700,6.1157025820575655
G4700090010700,3.9927537329494953
G2001250950800,3.4435930030886084
G5300610052903,8.213799657998607
G3500310943500,4.586860462091863
G1200090061202,4.605116497958079
G3700670001902,8.05171972909011
G0400190004618,6.546971888048574
G0600610020717,8.566474833991379
G4601270020100,4.544128191890195
G4200210000300,9.936948918970302
G0600450010400,3.5711030680686235
G4800610012305,5.568918914999813
G0600850501101,7.517030764138326
G3600310960300,6.003455405123532
G4200070601300,9.50502927787602
G5300330032704,9.810415986925364
G0600570001206,5.86284324596636
G4100390001500,10.382432287093252
G1201070950700,7.421619419939816
G5300750001000,8.386716573033482
G5300450960800,5.883286708965898
G2400230000300,6.214162105228752
G2500170317102,3.7423695069737732
G1200690030104,4.919304594863206
G0400070000301,4.645888836123049
G3000490000800,8.375824414892122
G3900930028100,5.783558463910595
G4200030499300,9.318590570939705
G2500250030400,8.181793682975695
G0600650040607,4.23616772191599
G1301390000800,5.593813400017098
G4201290803800,7.502171850064769
G1700310817500,5.039888494182378
G0600710006500,6.311585723888129
G4201250711000,6.862239149166271
G0600670007019,5.400002618087456
G3700670003804,7.814092993037775
G3600050019700,4.710322002181783
G0101030005103,4.8135134999174625
G0600250012002,5.492043704958633
G2800490010102,5.704867505934089
G4803090003300,5.72859356389381
G1201170020803,8.591725735925138
G4500190001100,6.074494467116892
G1200110041400,5.019561597146094
G3700810012503,7.775638499064371
G0400190004431,8.257164045004174
G5400390001200,3.847753196954727
G3500010003600,7.640548130962998
G3900610023521,5.992214089957997
G0600970153704,4.804611165076494
G0600510000102,4.1458148448728025
G5300330010001,7.8728924880269915
G1600830000200,5.328063392080367
G3400190011304,7.640143010066822
G7200330020403,7.8890320470090955
G4201330010300,9.456598127027974
G4801410002800,14.486138959880918
G1500090030501,4.831990676932037
G1200110070306,6.872196828015149
G1000010042800,4.43650980386883
G0600230000300,4.946313885971904
G0601130010501,8.383551120990887
G5300070961100,5.905531604774296
G0400030001100,4.866437858901918
G2600910060800,4.4399792139884084
G5300070960300,4.335618057055399
G5600070967600,3.6222971610259265
G1200990007812,3.4817187271546572
G1700310820202,7.920678911963478
G3701290011608,8.335619249846786
G2001730010113,8.880591977154836
G3200030005501,6.979738418012857
G1700310801500,6.5394260690081865
G2900370061001,6.2071372689679265
G2900950015900,9.793772859033197
G2800490001300,6.36780001106672
G5300330023804,8.2059203509707
G3000270030100,5.413652685005218
G0800770000700,6.3150101699866354
G0200200001601,6.197378227021545
G1901630012200,7.115616088034585
G4804790001711,6.135888225864619
G0600530011000,4.818557159975171
G3700670000600,10.812259116908535
G4500790010805,4.651601104065776
G0600710008901,11.15153249213472
G1600270020100,10.126245083054528
G4200710000200,7.556906420970336
G2400430011000,5.243613807950169
G4000210978300,5.8388379730749875
G5300330021400,8.035672867903486
G0600010422000,5.695026469882578
G5300030960300,7.0249529760330915
G1800890020900,4.295579907950014
G5300330009300,12.510336086852476
G1600170950400,6.074980466160923
G0201700001201,7.059610986150801
G2101450030100,6.960086792940274
G4200030462600,7.73526098113507
G3200050001000,5.211209432920441
G5300510970200,4.092379932058975
G0400230966302,8.091418764088303
G1900450000200,6.415182000026107
G1901130002300,6.038972822017968
G0600730015704,5.061564328148961
G0100730000800,8.929663612041622
G2700170940000,6.220203930046409
G4804390111540,6.858869504882023
G2300010020400,6.715522731887177
G3600710000501,5.932143967831507
G2601630985300,6.824661338003352
G2601630576600,4.943588148104027
G1600490960200,7.518927701050416
G1500030005700,10.900998102966696
G2001730000600,10.23112972616218
G4802450011500,7.944416349986568
G0801130968101,4.551519812084734
G5300630002600,6.351502559846267
G0600310001601,5.209624299081042
G3500250000502,6.382588965119794
G0600730005100,4.518049275036901
G1800890010205,8.918231188086793
G0600710009904,9.481666469015181
G2601630573500,9.903118434129283
G5300530061800,4.092834780924022
G2300030951800,9.931187811074778
G0400130941000,4.748819643864408
G1901630010800,8.132128950906917
G3600650021000,6.4886411488987505
G0600670002300,15.37297335988842
G5300770940003,5.292956871911883
G3200030007600,3.5871335559058934
G4100330361400,7.70175119698979
G3200030005108,10.465324476128444
G3400230006206,4.580789279891178
G2200190002700,8.92554197111167
G0800350014204,3.927092201076448
G1302950020301,6.7145559140481055
G0101010002500,8.739563931943849
G1500010021704,4.167210170999169
G2905100101500,5.293024220969528
G4100310940000,3.8902007800061256
G4803230950201,8.16918999189511
G2200570021902,10.356240124907345
G0600710010804,5.286390226101503
G4000970040400,4.450373159954324
G1700990963400,6.259937464958057
G0100970005300,8.168261438142508
G3600550007700,6.4238572518806905
G3900950004800,4.361743766115978
G3400210003705,4.70443947520107
G4900350103100,6.109487345907837
G1200570005800,6.316098633920774
G2600810001400,6.719107344048098
G1200730002701,9.628361532930285
G0800410001600,5.598055558977649
G1200910021900,5.1387368170544505
G3000630001800,8.059832687024027
G2800470001700,9.46744909696281
G1600090940000,6.7324080020189285
G4802010253400,4.537929822923616
G3200230960401,9.51489597815089
G2001330951800,5.019262531073764
G0200200001802,6.217644136864692
G5400290021400,9.579652555985376
G3600850022800,6.513241511071101
G0400210001703,4.073933186940849
G3500610971400,4.985849312040955
G0600990001800,9.862251627026126
G2001770001601,6.506055656122044
G5300630001200,7.537190300179645
G0600410110100,6.613822841085494
G1301850011100,7.351591888116673
G0600670007101,4.389158091973513
G0600290001600,3.3946918761357665
G1600050001400,12.616063023917377
G0101250012303,4.004268144024536
G4803750011700,7.381721482845023
G3700350010700,7.063759115058929
G2001730005200,9.27189957886003
G3900490000720,6.656695733079687
G0600190008200,5.646051672985777
G0600650049500,7.455102585954592
G0200900000400,3.6344998020213097
G2905100126600,10.978578480193391
G3200310002204,5.153530062874779
G4804390123200,7.317057690816
G0400130421304,5.457347607938573
G2101830920600,4.031241249991581
G2405100280500,8.709203163161874
G3600470007400,5.643523007165641
G0600270000400,6.521752411965281
G2900950015500,4.831351493950933
G4500630020100,9.114138046978042
G1600570005300,7.879979205084965
G3500490010304,8.2824483551085
G5500090001200,5.558611880987883
G3901510700100,6.1283116831909865
G1500070040400,6.403810804942623
G3600290007800,7.090254104929045
G2701370015800,5.21078315586783
G3800130953300,9.031487402971834
G2900950017000,4.703294639009982
G5300090000900,4.207803135970607
G1801410011301,5.936313868034631
G2400250306500,4.7030378461349756
G3200150000300,4.243352381978184
G4500450000700,5.328539262991399
G1500010021202,7.0071170520968735
G3400230009400,4.149582540150732
G2101110008700,5.577264154795557
G4900470968302,4.320741129107773
G5106500010200,5.27579752006568
G3500130001305,11.084944223053753
G3900250041000,5.886388604994863
G4100670032606,7.15683129709214
G2400310701212,6.086175862001255
G2701630070704,5.428668151143938
G4200030497000,11.567685765912756
G0600610021109,4.992387427948415
G0600110000300,6.296312429942191
G2905100126700,6.821731779025868
G0601110008306,5.018920090980828
G4802150020301,8.46286289114505
G0600370571701,4.009420974180102
G0600070000104,8.818253050092608
G0600370900504,10.665079728001729
G4802010251300,6.30213826498948
G1701150002100,6.269434719113633
G0200200001100,4.505359043832868
G3101530010204,6.717865620972589
G4200950016800,6.500391306821257
G0600730021206,4.820032652001828
G5300150000602,7.8226607830729336
G4000710000400,5.976215608185157
G2700310480100,7.272474572062492
G4100630960300,7.8821226770523936
G0900010210200,4.847749184118584
G2701710100801,7.283189202891663
G3000870000200,6.891421746928245
G1200730002003,8.909113929141313
G1201270081800,11.14025006419979
G5300250011100,6.804508279077709
G3801050954100,4.881589840864763
G4500370970400,4.9643252801615745
G4804790000601,5.666840168880299
G4200910204002,8.663580627879128
G5500890610102,5.109661489026621
G3400410031200,4.950982050970197
G0600610021501,5.4910264648497105
G2100930001402,6.128011820837855
G0600070003400,9.91048880503513
G4900530270902,5.0041942179668695
G0501430010302,3.7908880829345435
G4701450030202,4.785215954994783
G0600070001800,6.0264230580069125
G4800290171502,7.27711933106184
G5300530071304,6.760957814054564
G2101950930200,7.936153163202107
G1100010003400,9.822964322986081
G0100730014409,7.567240539006889
G2200150010400,13.359723323956132
G1500030004100,15.913960988866165
G3600610027100,5.602148714009672
G0600290001802,11.169248746940866
G1200890050301,5.290179944830015
G0600370920332,6.751434696139768
G2500110041200,4.843238350003958
G3500490001001,7.554876216920093
G5300270001200,12.998651029076427
G1500030005500,4.177353755803779
G1801630003400,4.829594130860642
G3901130001501,6.284152551088482
G0801030951200,5.546275278087705
G4200170100306,6.956692502135411
G0200900001600,3.5052043220493942
G4200030492700,5.283439128892496
G1301210001002,6.5523552221711725
G2300050001500,6.5609021950513124
G1200330003503,11.287727363873273
G3200030002941,6.6619439360219985
G4802730020100,6.0231493099126965
G3300150003801,6.691732291132212
G1201290010202,4.229292537085712
G5600090956600,4.840236216085032
G4801410001502,17.544837145134807
G5300630014500,6.426845506066456
G1200090064901,9.633923109155148
G4500430920700,12.880489533068612
G3500010000903,3.699750001076609
G4801410010409,9.282641015946865
G4200450406600,4.5562539477832615
G0600450010500,5.278475303901359
G0400130115802,7.770484719891101
G3500130001707,18.93259213794954
G3600050011700,5.520310465944931
G4500450002303,6.942513487068936
G4200450410700,8.770792210008949
G2300190000200,4.817539918003604
G0600310001500,6.979277924867347
G0400210941400,5.392438642913476
